Obra;Cód. Estruturado;Cód. Item;Descrição Item;Unid.;Categoria;Nº NF;Data NF; ValorUnitRealizado ; Qtd Realizada ; ValorTotalRealizado ;Cód. Fornecedor;Fornecedor;Tipo;Cód. Pedido;Cód. Contrato
OBR;01060100201OBR;2877;"Ripa de pinus 1"" x 3"" x 3,0 m";UN;Madeira;333OBR.N;09/07/2024; 4,39 ; 46,09 ; 202,18 ;Código 19;Fornecedor 19;Geral;152OBR.P;-
OBR;01060100201OBR;2612;Madeirite chapa compensada fenolica 1,10 x 2,20 m 14 mm;UN;Madeira;4270OBR.N;22/05/2024; 69,63 ; 250,00 ; 17.408,13 ;Código 48;Fornecedor 48;Geral;115OBR.P;-
OBR;01060100201OBR;1888;Tela aco 5mm malha 10 x 10 cm reforcado 2,0 x 3,0m;UN;Aço e Acessórios;9355OBR.N;22/05/2024; 93,84 ; 65,00 ; 6.099,52 ;Código 72;Fornecedor 72;Geral;111OBR.P;-
OBR;01060100201OBR;2884;"Caibro pinus 3"" x 3"" 3,0 m";UN;Madeira;138OBR.N;05/04/2024; 49,91 ; 40,00 ; 1.996,40 ;Código 19;Fornecedor 19;Geral;-;-
OBR;01060100202OBR;2612;Madeirite chapa compensada fenolica 1,10 x 2,20 m 14 mm;UN;Madeira;12386OBR.N;17/07/2024; 69,63 ; 79,80 ; 5.556,67 ;Código 71;Fornecedor 71;Geral;115OBR.P;-
OBR;01060100202OBR;2884;"Caibro pinus 3"" x 3"" 3,0 m";UN;Madeira;349OBR.N;09/07/2024; 14,18 ; 0,17 ; 2,38 ;Código 18;Fornecedor 18;Geral;152OBR.P;-
OBR;01060100202OBR;2877;"Ripa de pinus 1"" x 3"" x 3,0 m";UN;Madeira;333OBR.N;09/07/2024; 4,39 ; 41,90 ; 183,80 ;Código 19;Fornecedor 19;Geral;152OBR.P;-
OBR;01060100601OBR;2884;"Caibro pinus 3"" x 3"" 3,0 m";UN;Madeira;349OBR.N;09/07/2024; 14,18 ; 0,04 ; 0,55 ;Código 18;Fornecedor 18;Geral;152OBR.P;-
OBR;01060100601OBR;2877;"Ripa de pinus 1"" x 3"" x 3,0 m";UN;Madeira;333OBR.N;09/07/2024; 4,39 ; 13,83 ; 60,66 ;Código 19;Fornecedor 19;Geral;152OBR.P;-
OBR;01060100701OBR;1888;Tela aco 5mm malha 10 x 10 cm reforcado 2,0 x 3,0m;UN;Aço e Acessórios;9355OBR.N;22/05/2024; 93,84 ; -   ; -   ;Código 72;Fornecedor 72;Geral;111OBR.P;-
OBR;01060100702OBR;2877;"Ripa de pinus 1"" x 3"" x 3,0 m";UN;Madeira;333OBR.N;09/07/2024; 4,39 ; 14,80 ; 64,94 ;Código 19;Fornecedor 19;Geral;152OBR.P;-
OBR;01060100702OBR;2884;"Caibro pinus 3"" x 3"" 3,0 m";UN;Madeira;182OBR.N;08/05/2024; 14,17 ; 60,00 ; 850,08 ;Código 19;Fornecedor 19;Geral;114OBR.P;-
OBR;01060100702OBR;9808;"Tabua pinus bruto 1"" x 8"" x 3,0 m";UN;Madeira;181OBR.N;08/05/2024; 12,92 ; 24,20 ; 312,67 ;Código 19;Fornecedor 19;Geral;114OBR.P;-
OBR;01060100703OBR;2877;"Ripa de pinus 1"" x 3"" x 3,0 m";UN;Madeira;333OBR.N;09/07/2024; 4,39 ; 8,66 ; 37,99 ;Código 19;Fornecedor 19;Geral;152OBR.P;-
OBR;01060100703OBR;2884;"Caibro pinus 3"" x 3"" 3,0 m";UN;Madeira;182OBR.N;08/05/2024; 14,17 ; 4,00 ; 56,67 ;Código 19;Fornecedor 19;Geral;114OBR.P;-
OBR;01060100703OBR;9808;"Tabua pinus bruto 1"" x 8"" x 3,0 m";UN;Madeira;181OBR.N;08/05/2024; 12,92 ; 11,10 ; 143,41 ;Código 19;Fornecedor 19;Geral;114OBR.P;-
OBR;01070100101OBR;183;Mobilizacao de perfuratriz leve para estaca helice continua;UN;Mão de Obra de Contenção e Fundação;1465OBR.N;08/03/2024; 575,00 ; 1,00 ; 575,00 ;Código 77;Fornecedor 77;Geral;-;-
OBR;01070100101OBR;183;Mobilizacao de perfuratriz leve para estaca helice continua;UN;Mão de Obra de Contenção e Fundação;3401OBR.N;20/02/2024; 6.900,00 ; 1,00 ; 6.900,00 ;Código 78;Fornecedor 78;Geral;-;98OBR.C
OBR;01070100201OBR;10032;Furacao de estaca helice continua DN20 cm;M;Mão de Obra de Contenção e Fundação;672OBR.N;12/12/2024; 2.300,00 ; 4,00 ; 9.200,00 ;Código 15;Fornecedor 15;Geral;-;68OBR.C
OBR;01070100201OBR;10032;Furacao de estaca helice continua DN20 cm;M;Mão de Obra de Contenção e Fundação;1465OBR.N;08/03/2024; 23,00 ; 177,00 ; 4.071,00 ;Código 77;Fornecedor 77;Geral;-;-
OBR;01070100301OBR;175;Furacao de estaca helice continua DN30 cm;M;Mão de Obra de Contenção e Fundação;1465OBR.N;08/03/2024; 23,00 ; 678,00 ; 15.594,00 ;Código 77;Fornecedor 77;Geral;-;-
OBR;01070100601OBR;10033;Arrasamento de estacas DN 20 cm;UN;Mão de Obra de Contenção e Fundação;30OBR.N;09/02/2024; 63,25 ; 45,00 ; 2.846,25 ;Código 22;Fornecedor 22;Geral;-;99OBR.C
OBR;01070100603OBR;1162;Arrasamento de estacas DN 30 cm;UN;Mão de Obra de Contenção e Fundação;30OBR.N;09/02/2024; 74,75 ; 110,00 ; 8.222,50 ;Código 22;Fornecedor 22;Geral;-;99OBR.C
OBR;01070100701OBR;616;Concreto usinado Fck 30 MPa brita 0 slump 24+-2 C=400 kg/m³;M3;Concreto Usinado;19125OBR.N;09/12/2024; 492,66 ; 0,58 ; 286,09 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100701OBR;616;Concreto usinado Fck 30 MPa brita 0 slump 24+-2 C=400 kg/m³;M3;Concreto Usinado;19102OBR.N;04/12/2024; 479,05 ; 0,72 ; 345,30 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100701OBR;616;Concreto usinado Fck 30 MPa brita 0 slump 24+-2 C=400 kg/m³;M3;Concreto Usinado;19092OBR.N;26/11/2024; 479,05 ; 0,66 ; 315,70 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100701OBR;616;Concreto usinado Fck 30 MPa brita 0 slump 24+-2 C=400 kg/m³;M3;Concreto Usinado;19004OBR.N;21/10/2024; 479,05 ; 1,03 ; 493,19 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100701OBR;616;Concreto usinado Fck 30 MPa brita 0 slump 24+-2 C=400 kg/m³;M3;Concreto Usinado;18983OBR.N;17/10/2024; 479,05 ; 0,51 ; 246,62 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100701OBR;616;Concreto usinado Fck 30 MPa brita 0 slump 24+-2 C=400 kg/m³;M3;Concreto Usinado;18824OBR.N;10/08/2024; 479,06 ; 6,80 ; 3.255,56 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100701OBR;616;Concreto usinado Fck 30 MPa brita 0 slump 24+-2 C=400 kg/m³;M3;Concreto Usinado;10320OBR.N;06/08/2024; 479,04 ; 0,17 ; 83,78 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100701OBR;616;Concreto usinado Fck 30 MPa brita 0 slump 24+-2 C=400 kg/m³;M3;Concreto Usinado;18506OBR.N;25/01/2024; 479,06 ; 5,27 ; 2.525,58 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100701OBR;616;Concreto usinado Fck 30 MPa brita 0 slump 24+-2 C=400 kg/m³;M3;Concreto Usinado;18505OBR.N;25/01/2024; 479,06 ; 1,17 ; 561,26 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100701OBR;616;Concreto usinado Fck 30 MPa brita 0 slump 24+-2 C=400 kg/m³;M3;Concreto Usinado;18492OBR.N;16/01/2024; 479,06 ; 2,81 ; 1.346,96 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100701OBR;616;Concreto usinado Fck 30 MPa brita 0 slump 24+-2 C=400 kg/m³;M3;Concreto Usinado;18474OBR.N;16/01/2024; 479,06 ; 33,04 ; 15.826,94 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100702OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;10320OBR.N;06/08/2024; 46,00 ; 3,24 ; 148,83 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100702OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18818OBR.N;03/08/2024; 46,00 ; 4,20 ; 193,28 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100702OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18791OBR.N;09/07/2024; 46,00 ; 5,46 ; 251,26 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100702OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18766OBR.N;04/07/2024; 46,00 ; 7,30 ; 335,82 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100702OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18735OBR.N;10/06/2024; 46,00 ; 5,46 ; 251,26 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100702OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18709OBR.N;29/05/2024; 46,00 ; 5,88 ; 270,60 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100702OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18701OBR.N;24/05/2024; 46,00 ; 3,78 ; 173,95 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100702OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18672OBR.N;10/05/2024; 46,00 ; 0,84 ; 38,47 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100702OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18647OBR.N;09/05/2024; 46,00 ; 9,47 ; 435,82 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100702OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18655OBR.N;08/05/2024; 46,00 ; 5,05 ; 232,12 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100702OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18604OBR.N;25/03/2024; 46,00 ; 2,32 ; 106,59 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100704OBR;598;Concreto usinado Adicional metro cubico faltante;M3;Concreto Usinado;18626OBR.N;16/04/2024; 207,00 ; 0,11 ; 22,02 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100704OBR;598;Concreto usinado Adicional metro cubico faltante;M3;Concreto Usinado;18547OBR.N;27/02/2024; 207,00 ; 0,11 ; 22,02 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100704OBR;598;Concreto usinado Adicional metro cubico faltante;M3;Concreto Usinado;18506OBR.N;25/01/2024; 207,00 ; 2,87 ; 594,57 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100704OBR;598;Concreto usinado Adicional metro cubico faltante;M3;Concreto Usinado;18505OBR.N;25/01/2024; 207,00 ; 1,49 ; 308,31 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100704OBR;598;Concreto usinado Adicional metro cubico faltante;M3;Concreto Usinado;18492OBR.N;16/01/2024; 207,00 ; 0,43 ; 88,08 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100705OBR;10301;Bomba lanca - adicional metro cubico;M3;Concreto Usinado;18824OBR.N;10/08/2024; 207,00 ; 1,56 ; 323,37 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100705OBR;10301;Bomba lanca - adicional metro cubico;M3;Concreto Usinado;10320OBR.N;06/08/2024; 207,00 ; 1,09 ; 224,70 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070100801OBR;966;Barra de aco CA50 16 mm barra 12 m;BAR;Aço e Acessórios;1089522OBR.N;15/12/2023; 114,13 ; 261,39 ; 29.831,62 ;Código 82;Fornecedor 82;Geral;11OBR.P;-
OBR;01070100802OBR;969;Barra de aco CA50 6,3 mm barra 12 m;BAR;Aço e Acessórios;1089522OBR.N;15/12/2023; 18,36 ; 312,96 ; 5.745,96 ;Código 82;Fornecedor 82;Geral;11OBR.P;-
OBR;01070100901OBR;2878;"Ripa de pinus 1"" x 3"" x 2,5 m";UN;Madeira;878OBR.N;07/03/2025; 3,06 ; 1,34 ; 4,09 ;Código 18;Fornecedor 18;Geral;152OBR.P;-
OBR;01070100901OBR;2878;"Ripa de pinus 1"" x 3"" x 2,5 m";UN;Madeira;710OBR.N;17/02/2025; 3,06 ; 4,05 ; 12,39 ;Código 19;Fornecedor 19;Geral;152OBR.P;-
OBR;01070100901OBR;2878;"Ripa de pinus 1"" x 3"" x 2,5 m";UN;Madeira;817OBR.N;16/01/2025; 4,37 ; 2,49 ; 10,87 ;Código 18;Fornecedor 18;Geral;152OBR.P;-
OBR;01070100901OBR;2878;"Ripa de pinus 1"" x 3"" x 2,5 m";UN;Madeira;637OBR.N;12/11/2024; 3,40 ; 6,76 ; 22,98 ;Código 19;Fornecedor 19;Geral;152OBR.P;-
OBR;01070100901OBR;2878;"Ripa de pinus 1"" x 3"" x 2,5 m";UN;Madeira;573OBR.N;21/10/2024; 4,37 ; 5,48 ; 23,95 ;Código 19;Fornecedor 19;Geral;152OBR.P;-
OBR;01070100901OBR;2878;"Ripa de pinus 1"" x 3"" x 2,5 m";UN;Madeira;605OBR.N;07/10/2024; 3,89 ; 2,09 ; 8,13 ;Código 18;Fornecedor 18;Geral;152OBR.P;-
OBR;01070100901OBR;1154;Mao de obra de muro fundacao estacas e vigas baldrame;M;Mão de Obra de Contenção e Fundação;137OBR.N;02/10/2024; 103,26 ; 7,97 ; 822,84 ;Código 79;Fornecedor 79;Geral;-;665OBR.C
OBR;01070100901OBR;2878;"Ripa de pinus 1"" x 3"" x 2,5 m";UN;Madeira;544OBR.N;24/09/2024; 3,14 ; 22,56 ; 70,73 ;Código 18;Fornecedor 18;Geral;152OBR.P;-
OBR;01070100901OBR;1154;Mao de obra de muro fundacao estacas e vigas baldrame;M;Mão de Obra de Contenção e Fundação;135OBR.N;10/09/2024; 103,26 ; 80,37 ; 8.299,33 ;Código 79;Fornecedor 79;Geral;-;665OBR.C
OBR;01070100901OBR;2878;"Ripa de pinus 1"" x 3"" x 2,5 m";UN;Madeira;441OBR.N;20/08/2024; 3,34 ; 8,10 ; 27,01 ;Código 19;Fornecedor 19;Geral;152OBR.P;-
OBR;01070100901OBR;1154;Mao de obra de muro fundacao estacas e vigas baldrame;M;Mão de Obra de Contenção e Fundação;130OBR.N;19/08/2024; 103,26 ; 132,17 ; 13.647,83 ;Código 79;Fornecedor 79;Geral;-;665OBR.C
OBR;01070100901OBR;2878;"Ripa de pinus 1"" x 3"" x 2,5 m";UN;Madeira;464OBR.N;17/08/2024; 3,06 ; 5,21 ; 15,95 ;Código 19;Fornecedor 19;Geral;152OBR.P;-
OBR;01070100901OBR;2878;"Ripa de pinus 1"" x 3"" x 2,5 m";UN;Madeira;333OBR.N;09/07/2024; 3,06 ; 0,05 ; 0,17 ;Código 19;Fornecedor 19;Geral;152OBR.P;-
OBR;01070100901OBR;2878;"Ripa de pinus 1"" x 3"" x 2,5 m";UN;Madeira;345OBR.N;08/07/2024; 2,98 ; 13,50 ; 40,19 ;Código 19;Fornecedor 19;Geral;152OBR.P;-
OBR;01070100901OBR;964;Barra de aco CA50 10 mm barra 12 m;BAR;Aço e Acessórios;1089522OBR.N;15/12/2023; 47,56 ; 73,49 ; 3.495,24 ;Código 82;Fornecedor 82;Geral;11OBR.P;-
OBR;01070101301OBR;616;Concreto usinado Fck 30 MPa brita 0 slump 24+-2 C=400 kg/m³;M3;Concreto Usinado;19125OBR.N;09/12/2024; 492,66 ; 0,22 ; 109,57 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101301OBR;616;Concreto usinado Fck 30 MPa brita 0 slump 24+-2 C=400 kg/m³;M3;Concreto Usinado;19102OBR.N;04/12/2024; 479,05 ; 0,28 ; 132,27 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101301OBR;616;Concreto usinado Fck 30 MPa brita 0 slump 24+-2 C=400 kg/m³;M3;Concreto Usinado;19092OBR.N;26/11/2024; 479,05 ; 0,25 ; 120,91 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101301OBR;616;Concreto usinado Fck 30 MPa brita 0 slump 24+-2 C=400 kg/m³;M3;Concreto Usinado;19004OBR.N;21/10/2024; 479,05 ; 0,39 ; 188,89 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101301OBR;616;Concreto usinado Fck 30 MPa brita 0 slump 24+-2 C=400 kg/m³;M3;Concreto Usinado;18983OBR.N;17/10/2024; 479,05 ; 0,20 ; 94,47 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101301OBR;616;Concreto usinado Fck 30 MPa brita 0 slump 24+-2 C=400 kg/m³;M3;Concreto Usinado;18824OBR.N;10/08/2024; 479,06 ; 2,60 ; 1.246,93 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101301OBR;616;Concreto usinado Fck 30 MPa brita 0 slump 24+-2 C=400 kg/m³;M3;Concreto Usinado;10320OBR.N;06/08/2024; 479,04 ; 0,07 ; 32,10 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101301OBR;616;Concreto usinado Fck 30 MPa brita 0 slump 24+-2 C=400 kg/m³;M3;Concreto Usinado;18506OBR.N;25/01/2024; 479,06 ; 2,02 ; 967,36 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101301OBR;616;Concreto usinado Fck 30 MPa brita 0 slump 24+-2 C=400 kg/m³;M3;Concreto Usinado;18505OBR.N;25/01/2024; 479,06 ; 0,45 ; 214,95 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101301OBR;616;Concreto usinado Fck 30 MPa brita 0 slump 24+-2 C=400 kg/m³;M3;Concreto Usinado;18492OBR.N;16/01/2024; 479,06 ; 1,08 ; 515,89 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101301OBR;616;Concreto usinado Fck 30 MPa brita 0 slump 24+-2 C=400 kg/m³;M3;Concreto Usinado;18475OBR.N;16/01/2024; 230,00 ; 4,99 ; 1.147,70 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101301OBR;616;Concreto usinado Fck 30 MPa brita 0 slump 24+-2 C=400 kg/m³;M3;Concreto Usinado;18474OBR.N;16/01/2024; 479,06 ; 12,65 ; 6.062,02 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101302OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18824OBR.N;10/08/2024; 1.840,00 ; 1,00 ; 1.840,00 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101302OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;10320OBR.N;06/08/2024; 1.840,00 ; 1,00 ; 1.840,00 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101302OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;10320OBR.N;06/08/2024; 46,00 ; 1,24 ; 57,00 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101302OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18818OBR.N;03/08/2024; 1.840,00 ; 0,89 ; 1.642,20 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101302OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18818OBR.N;03/08/2024; 46,00 ; 1,61 ; 74,03 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101302OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18791OBR.N;09/07/2024; 46,00 ; 2,09 ; 96,24 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101302OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;10274OBR.N;09/07/2024; 1.840,00 ; 1,00 ; 1.840,00 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101302OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18766OBR.N;04/07/2024; 46,00 ; 2,80 ; 128,63 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101302OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18735OBR.N;10/06/2024; 1.840,00 ; 0,89 ; 1.642,20 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101302OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18735OBR.N;10/06/2024; 46,00 ; 2,09 ; 96,24 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101302OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18709OBR.N;29/05/2024; 46,00 ; 2,25 ; 103,65 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101302OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18701OBR.N;24/05/2024; 46,00 ; 1,45 ; 66,63 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101302OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18672OBR.N;10/05/2024; 46,00 ; 0,32 ; 14,73 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101302OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18647OBR.N;09/05/2024; 46,00 ; 3,63 ; 166,93 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101302OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18655OBR.N;08/05/2024; 46,00 ; 1,93 ; 88,91 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101302OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18626OBR.N;16/04/2024; 1.840,00 ; 1,00 ; 1.840,00 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101302OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18604OBR.N;25/03/2024; 46,00 ; 0,89 ; 40,83 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101302OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18574OBR.N;07/03/2024; 1.840,00 ; 1,00 ; 1.840,00 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101302OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18547OBR.N;27/02/2024; 1.840,00 ; 1,00 ; 1.840,00 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101302OBR;10302;Bomba lanca - comprimento 32 m;M3;Concreto Usinado;18523OBR.N;14/02/2024; 1.840,00 ; 1,00 ; 1.840,00 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
OBR;01070101401OBR;965;Barra de aco CA50 12,5 mm barra 12 m;BAR;Aço e Acessórios;1089522OBR.N;15/12/2023; 65,18 ; 129,00 ; 8.408,61 ;Código 82;Fornecedor 82;Geral;11OBR.P;-
OBR;01070101402OBR;964;Barra de aco CA50 10 mm barra 12 m;BAR;Aço e Acessórios;1089522OBR.N;15/12/2023; 47,56 ; 34,35 ; 1.633,65 ;Código 82;Fornecedor 82;Geral;11OBR.P;-
OBR;01070200101OBR;1142;Execucao muro de arrimo de flexao - blocos de concreto - contraforte;M2;Mão de Obra de Contenção e Fundação;130OBR.N;19/08/2024; 6,90 ; 189,08 ; 1.304,65 ;Código 79;Fornecedor 79;Geral;-;665OBR.C
OBR;01070200102OBR;1154;Mao de obra de muro fundacao estacas e vigas baldrame;M;Mão de Obra de Contenção e Fundação;137OBR.N;02/10/2024; 127,78 ; 36,00 ; 4.600,00 ;Código 79;Fornecedor 79;Geral;-;665OBR.C
OBR;01070200102OBR;1154;Mao de obra de muro fundacao estacas e vigas baldrame;M;Mão de Obra de Contenção e Fundação;135OBR.N;10/09/2024; 96,06 ; 236,53 ; 22.719,77 ;Código 79;Fornecedor 79;Geral;-;665OBR.C
OBR;01070200301OBR;1138;Execucao de drenagem em manta geocomposta para muro de arrimo;M2;Mão de Obra de Contenção e Fundação;137OBR.N;02/10/2024; 6,90 ; 189,08 ; 1.304,65 ;Código 79;Fornecedor 79;Geral;-;665OBR.C
OBR;01070300102OBR;183;Mobilizacao de perfuratriz leve para estaca helice continua;UN;Mão de Obra de Contenção e Fundação;3401OBR.N;20/02/2024; 6.900,00 ; 1,00 ; 6.900,00 ;Código 78;Fornecedor 78;Geral;-;98OBR.C
OBR;01070300103OBR;1126;Montagem de gabarito para locacao de estacas;M;Mão de Obra de Contenção e Fundação;28OBR.N;08/01/2024; 36,80 ; 117,80 ; 4.335,04 ;Código 22;Fornecedor 22;Geral;-;99OBR.C
OBR;01080100101OBR;176;Furacao de estaca helice continua DN40 cm;M;Mão de Obra de Contenção e Fundação;3401OBR.N;20/02/2024; 55,20 ; 90,00 ; 4.968,00 ;Código 78;Fornecedor 78;Geral;-;98OBR.C
OBR;01080100201OBR;177;Furacao de estaca helice continua DN50 cm;M;Mão de Obra de Contenção e Fundação;3401OBR.N;20/02/2024; 69,00 ; 725,00 ; 50.025,00 ;Código 78;Fornecedor 78;Geral;-;98OBR.C
OBR;01080100301OBR;178;Furacao de estaca helice continua DN60 cm;M;Mão de Obra de Contenção e Fundação;3401OBR.N;20/02/2024; 82,80 ; 540,00 ; 44.712,00 ;Código 78;Fornecedor 78;Geral;-;98OBR.C
OBR;01080100501OBR;1163;Arrasamento de estacas DN 40 cm;UN;Mão de Obra de Contenção e Fundação;76OBR.N;02/10/2024; 86,25 ; 10,00 ; 862,50 ;Código 22;Fornecedor 22;Geral;-;99OBR.C
OBR;01080100501OBR;1163;Arrasamento de estacas DN 40 cm;UN;Mão de Obra de Contenção e Fundação;30OBR.N;09/02/2024; 86,25 ; 4,00 ; 345,00 ;Código 22;Fornecedor 22;Geral;-;99OBR.C
OBR;01080100502OBR;1164;Arrasamento de estacas DN 50 cm;UN;Mão de Obra de Contenção e Fundação;42OBR.N;11/03/2024; 92,00 ; 11,00 ; 1.012,00 ;Código 22;Fornecedor 22;Geral;-;99OBR.C
OBR;01080100502OBR;1164;Arrasamento de estacas DN 50 cm;UN;Mão de Obra de Contenção e Fundação;30OBR.N;09/02/2024; 92,00 ; 36,00 ; 3.312,00 ;Código 22;Fornecedor 22;Geral;-;99OBR.C
OBR;01080100503OBR;1165;Arrasamento de estacas DN 60 cm;UN;Mão de Obra de Contenção e Fundação;42OBR.N;11/03/2024; 97,75 ; 13,00 ; 1.270,75 ;Código 22;Fornecedor 22;Geral;-;99OBR.C
OBR;01080100503OBR;1165;Arrasamento de estacas DN 60 cm;UN;Mão de Obra de Contenção e Fundação;30OBR.N;09/02/2024; 97,75 ; 23,00 ; 2.248,25 ;Código 22;Fornecedor 22;Geral;-;99OBR.C
OBR;01080100601OBR;616;Concreto usinado Fck 30 MPa brita 0 slump 24+-2 C=400 kg/m³;M3;Concreto Usinado;19125OBR.N;09/12/2024; 492,66 ; 4,15 ; 2.046,16 ;Código 80;Fornecedor 80;Geral;-;139OBR.C
