Obra;Grupo Orçamentário;Cód. Estruturado;Cód. Item;Descrição Item;Unid.;Categoria; Qtde. Insumo ; Custo Insumo ; Total Orçado ;Tipo
OBR;Alvenaria - e: 14 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga- Argamassa estabilizada;01100100302OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios; 5,48 ; 38,17 ; 208,98 ;Geral
OBR;Alvenaria - e: 14 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga- Argamassa estabilizada;01100100302OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios; 3,43 ; 206,46 ; 708,75 ;Geral
OBR;Alvenaria - e: 19 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga - Argamassa estabilizada;01100100303OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios; 17,18 ; 38,17 ; 655,71 ;Geral
OBR;Alvenaria - e: 19 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga - Argamassa estabilizada;01100100303OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios; 14,54 ; 206,46 ; 3.002,12 ;Geral
OBR;Alvenaria - e: 9 cm - bloco ceramico vedacao - Argamassa estabilizada;01100100401OBR;1895;Tela para amarracao aco galvanizado malha 15 x 15 mm - 7,5 x 50 cm;PCT;Aço e Acessórios; 6,83 ; 193,34 ; 1.319,95 ;Geral
OBR;Alvenaria - e: 14 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga- Argamassa estabilizada;01100100402OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios; 5,14 ; 38,17 ; 196,03 ;Geral
OBR;Alvenaria - e: 14 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga- Argamassa estabilizada;01100100402OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios; 3,22 ; 206,46 ; 664,82 ;Geral
OBR;Alvenaria - e: 19 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga - Argamassa estabilizada;01100100403OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios; 17,34 ; 38,17 ; 661,86 ;Geral
OBR;Alvenaria - e: 19 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga - Argamassa estabilizada;01100100403OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios; 14,68 ; 206,46 ; 3.030,26 ;Geral
OBR;Alvenaria - e: 9 cm - bloco ceramico vedacao - Argamassa estabilizada;01100100501OBR;1895;Tela para amarracao aco galvanizado malha 15 x 15 mm - 7,5 x 50 cm;PCT;Aço e Acessórios; 6,83 ; 193,34 ; 1.319,95 ;Geral
OBR;Alvenaria - e: 14 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga- Argamassa estabilizada;01100100502OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios; 5,14 ; 38,17 ; 196,03 ;Geral
OBR;Alvenaria - e: 14 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga- Argamassa estabilizada;01100100502OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios; 3,22 ; 206,46 ; 664,82 ;Geral
OBR;Alvenaria - e: 19 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga - Argamassa estabilizada;01100100503OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios; 17,34 ; 38,17 ; 661,86 ;Geral
OBR;Alvenaria - e: 19 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga - Argamassa estabilizada;01100100503OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios; 14,68 ; 206,46 ; 3.030,26 ;Geral
OBR;Alvenaria - e: 9 cm - bloco ceramico vedacao - Argamassa estabilizada;01100100601OBR;1895;Tela para amarracao aco galvanizado malha 15 x 15 mm - 7,5 x 50 cm;PCT;Aço e Acessórios; 6,83 ; 193,34 ; 1.319,95 ;Geral
OBR;Alvenaria - e: 14 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga- Argamassa estabilizada;01100100602OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios; 5,34 ; 38,17 ; 203,90 ;Geral
OBR;Alvenaria - e: 14 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga- Argamassa estabilizada;01100100602OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios; 3,35 ; 206,46 ; 691,49 ;Geral
OBR;Alvenaria - e: 19 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga - Argamassa estabilizada;01100100603OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios; 21,18 ; 38,17 ; 808,41 ;Geral
OBR;Alvenaria - e: 19 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga - Argamassa estabilizada;01100100603OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios; 17,93 ; 206,46 ; 3.701,20 ;Geral
OBR;Alvenaria - e: 9 cm - bloco ceramico vedacao - Argamassa estabilizada;01100100701OBR;1895;Tela para amarracao aco galvanizado malha 15 x 15 mm - 7,5 x 50 cm;PCT;Aço e Acessórios; 6,83 ; 193,34 ; 1.319,95 ;Geral
OBR;Alvenaria - e: 14 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga- Argamassa estabilizada;01100100702OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios; 5,14 ; 38,17 ; 196,03 ;Geral
OBR;Alvenaria - e: 14 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga- Argamassa estabilizada;01100100702OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios; 3,22 ; 206,46 ; 664,82 ;Geral
OBR;Alvenaria - e: 19 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga - Argamassa estabilizada;01100100703OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios; 17,34 ; 38,17 ; 661,86 ;Geral
OBR;Alvenaria - e: 19 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga - Argamassa estabilizada;01100100703OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios; 14,68 ; 206,46 ; 3.030,26 ;Geral
OBR;Alvenaria - e: 9 cm - bloco ceramico vedacao - Argamassa estabilizada;01100100801OBR;1895;Tela para amarracao aco galvanizado malha 15 x 15 mm - 7,5 x 50 cm;PCT;Aço e Acessórios; 6,83 ; 193,34 ; 1.319,95 ;Geral
OBR;Alvenaria - e: 14 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga- Argamassa estabilizada;01100100802OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios; 5,14 ; 38,17 ; 196,03 ;Geral
OBR;Alvenaria - e: 14 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga- Argamassa estabilizada;01100100802OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios; 3,22 ; 206,46 ; 664,82 ;Geral
OBR;Alvenaria - e: 19 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga - Argamassa estabilizada;01100100803OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios; 17,34 ; 38,17 ; 661,86 ;Geral
OBR;Alvenaria - e: 19 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga - Argamassa estabilizada;01100100803OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios; 14,68 ; 206,46 ; 3.030,26 ;Geral
OBR;Alvenaria - e: 9 cm - bloco ceramico vedacao - Argamassa estabilizada;01100100901OBR;1895;Tela para amarracao aco galvanizado malha 15 x 15 mm - 7,5 x 50 cm;PCT;Aço e Acessórios; 6,81 ; 193,34 ; 1.317,44 ;Geral
OBR;Alvenaria - e: 14 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga- Argamassa estabilizada;01100100902OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios; 5,19 ; 38,17 ; 198,26 ;Geral
OBR;Alvenaria - e: 14 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga- Argamassa estabilizada;01100100902OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios; 3,26 ; 206,46 ; 672,37 ;Geral
OBR;Alvenaria - e: 19 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga - Argamassa estabilizada;01100100903OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios; 17,81 ; 38,17 ; 679,81 ;Geral
OBR;Alvenaria - e: 19 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga - Argamassa estabilizada;01100100903OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios; 15,07 ; 206,46 ; 3.112,43 ;Geral
OBR;Alvenaria - e: 9 cm - bloco ceramico vedacao - Argamassa estabilizada;01100101001OBR;1895;Tela para amarracao aco galvanizado malha 15 x 15 mm - 7,5 x 50 cm;PCT;Aço e Acessórios; 2,90 ; 193,34 ; 560,49 ;Geral
OBR;Alvenaria - e: 14 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga- Argamassa estabilizada;01100101002OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios; 4,60 ; 38,17 ; 175,54 ;Geral
OBR;Alvenaria - e: 14 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga- Argamassa estabilizada;01100101002OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios; 2,88 ; 206,46 ; 595,32 ;Geral
OBR;Alvenaria - e: 19 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga - Argamassa estabilizada;01100101003OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios; 7,11 ; 38,17 ; 271,53 ;Geral
OBR;Alvenaria - e: 19 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga - Argamassa estabilizada;01100101003OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios; 6,02 ; 206,46 ; 1.243,18 ;Geral
OBR;Alvenaria - e: 9 cm - bloco ceramico vedacao - Argamassa estabilizada;01100101101OBR;1895;Tela para amarracao aco galvanizado malha 15 x 15 mm - 7,5 x 50 cm;PCT;Aço e Acessórios; 0,15 ; 193,34 ; 29,76 ;Geral
OBR;Alvenaria - e: 14 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga- Argamassa estabilizada;01100101102OBR;970;Barra de aco CA50 8 mm barra 12 m;BAR;Aço e Acessórios; 6,54 ; 38,17 ; 249,65 ;Geral
OBR;Alvenaria - e: 14 cm - bloco ceramico vedacao com canaletas estruturais para execução de verga- Argamassa estabilizada;01100101102OBR;1892;Tela para amarracao aco galvanizado malha 15 x 15 mm - 12 x 50 cm;PCT;Aço e Acessórios; 4,10 ; 206,46 ; 846,67 ;Geral
OBR;Impermeabilizacao com manta asfaltica aplicada a quente sobre asfalto e protecao mecanica armada;01110201003OBR;793;"Tela galvanizada hexagonal malha 1"" pinteiro";M2;Aço e Acessórios; 48,65 ; 6,75 ; 328,47 ;Geral
OBR;Bobina salva piso para protecao da impermeabilizacao;01110201201OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática; 0,22 ; 585,26 ; 128,41 ;Geral
OBR;Bobina salva piso para protecao da impermeabilizacao;01110201301OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática; 3,19 ; 585,26 ; 1.865,98 ;Geral
OBR;Bobina salva piso para protecao da impermeabilizacao;01110201401OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática; 1,05 ; 585,26 ; 612,00 ;Geral
OBR;Bobina salva piso para protecao da impermeabilizacao;01110201501OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática; 0,96 ; 585,26 ; 560,38 ;Geral
OBR;Bobina salva piso para protecao da impermeabilizacao;01110201601OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática; 0,96 ; 585,26 ; 560,38 ;Geral
OBR;Bobina salva piso para protecao da impermeabilizacao;01110201701OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática; 0,96 ; 585,26 ; 560,38 ;Geral
OBR;Bobina salva piso para protecao da impermeabilizacao;01110201801OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática; 0,96 ; 585,26 ; 560,38 ;Geral
OBR;Bobina salva piso para protecao da impermeabilizacao;01110201901OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática; 0,96 ; 585,26 ; 560,38 ;Geral
OBR;Bobina salva piso para protecao da impermeabilizacao;01110202001OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática; 0,95 ; 585,26 ; 555,88 ;Geral
OBR;Bobina salva piso para protecao da impermeabilizacao;01110202101OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática; 3,11 ; 585,26 ; 1.818,46 ;Geral
OBR;Bobina salva piso para protecao da impermeabilizacao;01110202201OBR;7376;Bobina de salva piso sem cola 1,3 x 100 m;UN;Materiais de Escritório e Informática; 1,61 ; 585,26 ; 941,15 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC preto;01120102101OBR;4886;Cabo flexivel PVC 750V preto 2,5 mm²;M;Elétrica - Fios e Cabos; 350,85 ; 1,65 ; 578,18 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC vermelho;01120102102OBR;4921;Cabo flexivel PVC 750V vermelho 2,5 mm²;M;Elétrica - Fios e Cabos; 44,29 ; 1,60 ; 70,95 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC verde;01120102103OBR;4901;Cabo flexivel PVC 750V verde 2,5 mm²;M;Elétrica - Fios e Cabos; 287,69 ; 1,60 ; 460,86 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC preto;01120102104OBR;4878;Cabo flexivel PVC 750V preto 1,5 mm²;M;Elétrica - Fios e Cabos; 429,74 ; 0,97 ; 416,07 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC azul;01120102105OBR;4842;Cabo flexivel PVC 750V azul 1,5 mm²;M;Elétrica - Fios e Cabos; 428,11 ; 0,97 ; 413,46 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC amarelo;01120102106OBR;4836;Cabo flexivel PVC 750V amarelo 1,5 mm²;M;Elétrica - Fios e Cabos; 723,78 ; 1,07 ; 771,34 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC azul;01120102107OBR;4848;Cabo flexivel PVC 750V azul 2,5 mm²;M;Elétrica - Fios e Cabos; 306,56 ; 1,60 ; 491,09 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC preto;01120102108OBR;4889;Cabo flexivel PVC 750V preto 4,0 mm²;M;Elétrica - Fios e Cabos; 508,50 ; 2,51 ; 1.275,69 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC azul;01120102109OBR;4851;Cabo flexivel PVC 750V azul 4,0 mm²;M;Elétrica - Fios e Cabos; 359,28 ; 2,53 ; 908,07 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC verde;01120102110OBR;4904;Cabo flexivel PVC 750V verde 4,0 mm²;M;Elétrica - Fios e Cabos; 424,50 ; 2,53 ; 1.072,91 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC preto;01120102111OBR;4892;Cabo flexivel PVC 750V preto 6,0 mm²;M;Elétrica - Fios e Cabos; 145,42 ; 3,86 ; 560,98 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC verde;01120102112OBR;4906;Cabo flexivel PVC 750V verde 6,0 mm²;M;Elétrica - Fios e Cabos; 143,16 ; 3,95 ; 566,19 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC vermelho;01120102113OBR;4924;Cabo flexivel PVC 750V vermelho 4,0 mm²;M;Elétrica - Fios e Cabos; 149,22 ; 3,11 ; 464,55 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC vermelho;01120102114OBR;4926;Cabo flexivel PVC 750V vermelho 6,0 mm²;M;Elétrica - Fios e Cabos; 145,42 ; 3,52 ; 511,30 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC preto;01120102201OBR;4886;Cabo flexivel PVC 750V preto 2,5 mm²;M;Elétrica - Fios e Cabos; 226,61 ; 1,65 ; 373,45 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC vermelho;01120102202OBR;4921;Cabo flexivel PVC 750V vermelho 2,5 mm²;M;Elétrica - Fios e Cabos; 19,84 ; 1,60 ; 31,78 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC verde;01120102203OBR;4901;Cabo flexivel PVC 750V verde 2,5 mm²;M;Elétrica - Fios e Cabos; 193,86 ; 1,60 ; 310,55 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC preto;01120102204OBR;4878;Cabo flexivel PVC 750V preto 1,5 mm²;M;Elétrica - Fios e Cabos; 357,35 ; 0,97 ; 345,98 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC azul;01120102205OBR;4842;Cabo flexivel PVC 750V azul 1,5 mm²;M;Elétrica - Fios e Cabos; 234,70 ; 0,97 ; 226,67 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC amarelo;01120102206OBR;4836;Cabo flexivel PVC 750V amarelo 1,5 mm²;M;Elétrica - Fios e Cabos; 665,10 ; 1,07 ; 708,80 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC azul;01120102207OBR;4848;Cabo flexivel PVC 750V azul 2,5 mm²;M;Elétrica - Fios e Cabos; 206,78 ; 1,60 ; 331,25 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC preto;01120102208OBR;4889;Cabo flexivel PVC 750V preto 4,0 mm²;M;Elétrica - Fios e Cabos; 551,95 ; 2,51 ; 1.384,69 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC azul;01120102209OBR;4851;Cabo flexivel PVC 750V azul 4,0 mm²;M;Elétrica - Fios e Cabos; 436,19 ; 2,53 ; 1.102,46 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC verde;01120102210OBR;4904;Cabo flexivel PVC 750V verde 4,0 mm²;M;Elétrica - Fios e Cabos; 453,63 ; 2,53 ; 1.146,54 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC preto;01120102211OBR;4892;Cabo flexivel PVC 750V preto 6,0 mm²;M;Elétrica - Fios e Cabos; 132,59 ; 3,86 ; 511,49 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC verde;01120102212OBR;4906;Cabo flexivel PVC 750V verde 6,0 mm²;M;Elétrica - Fios e Cabos; 120,75 ; 3,95 ; 477,56 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC vermelho;01120102213OBR;4924;Cabo flexivel PVC 750V vermelho 4,0 mm²;M;Elétrica - Fios e Cabos; 115,76 ; 3,11 ; 360,38 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC vermelho;01120102214OBR;4926;Cabo flexivel PVC 750V vermelho 6,0 mm²;M;Elétrica - Fios e Cabos; 132,59 ; 3,52 ; 466,19 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC verde;01120102215OBR;4895;Cabo flexivel PVC 750V verde 1,5 mm²;M;Elétrica - Fios e Cabos; 46,34 ; 0,98 ; 45,20 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC preto;01120102301OBR;4886;Cabo flexivel PVC 750V preto 2,5 mm²;M;Elétrica - Fios e Cabos; 226,61 ; 1,65 ; 373,45 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC vermelho;01120102302OBR;4921;Cabo flexivel PVC 750V vermelho 2,5 mm²;M;Elétrica - Fios e Cabos; 19,84 ; 1,60 ; 31,78 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC verde;01120102303OBR;4901;Cabo flexivel PVC 750V verde 2,5 mm²;M;Elétrica - Fios e Cabos; 193,86 ; 1,60 ; 310,55 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC preto;01120102304OBR;4878;Cabo flexivel PVC 750V preto 1,5 mm²;M;Elétrica - Fios e Cabos; 357,35 ; 0,97 ; 345,98 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC azul;01120102305OBR;4842;Cabo flexivel PVC 750V azul 1,5 mm²;M;Elétrica - Fios e Cabos; 234,70 ; 0,97 ; 226,67 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC amarelo;01120102306OBR;4836;Cabo flexivel PVC 750V amarelo 1,5 mm²;M;Elétrica - Fios e Cabos; 665,10 ; 1,07 ; 708,80 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC azul;01120102307OBR;4848;Cabo flexivel PVC 750V azul 2,5 mm²;M;Elétrica - Fios e Cabos; 206,78 ; 1,60 ; 331,25 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC preto;01120102308OBR;4889;Cabo flexivel PVC 750V preto 4,0 mm²;M;Elétrica - Fios e Cabos; 551,95 ; 2,51 ; 1.384,69 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC azul;01120102309OBR;4851;Cabo flexivel PVC 750V azul 4,0 mm²;M;Elétrica - Fios e Cabos; 436,19 ; 2,53 ; 1.102,46 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC verde;01120102310OBR;4904;Cabo flexivel PVC 750V verde 4,0 mm²;M;Elétrica - Fios e Cabos; 453,63 ; 2,53 ; 1.146,54 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC preto;01120102311OBR;4892;Cabo flexivel PVC 750V preto 6,0 mm²;M;Elétrica - Fios e Cabos; 132,59 ; 3,86 ; 511,49 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC verde;01120102312OBR;4906;Cabo flexivel PVC 750V verde 6,0 mm²;M;Elétrica - Fios e Cabos; 120,75 ; 3,95 ; 477,56 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC vermelho;01120102313OBR;4924;Cabo flexivel PVC 750V vermelho 4,0 mm²;M;Elétrica - Fios e Cabos; 115,76 ; 3,11 ; 360,38 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC vermelho;01120102314OBR;4926;Cabo flexivel PVC 750V vermelho 6,0 mm²;M;Elétrica - Fios e Cabos; 132,59 ; 3,52 ; 466,19 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC verde;01120102315OBR;4895;Cabo flexivel PVC 750V verde 1,5 mm²;M;Elétrica - Fios e Cabos; 46,34 ; 0,98 ; 45,20 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC preto;01120102401OBR;4886;Cabo flexivel PVC 750V preto 2,5 mm²;M;Elétrica - Fios e Cabos; 226,61 ; 1,65 ; 373,45 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC vermelho;01120102402OBR;4921;Cabo flexivel PVC 750V vermelho 2,5 mm²;M;Elétrica - Fios e Cabos; 19,84 ; 1,60 ; 31,78 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC verde;01120102403OBR;4901;Cabo flexivel PVC 750V verde 2,5 mm²;M;Elétrica - Fios e Cabos; 193,86 ; 1,60 ; 310,55 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC preto;01120102404OBR;4878;Cabo flexivel PVC 750V preto 1,5 mm²;M;Elétrica - Fios e Cabos; 357,35 ; 0,97 ; 345,98 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC azul;01120102405OBR;4842;Cabo flexivel PVC 750V azul 1,5 mm²;M;Elétrica - Fios e Cabos; 234,70 ; 0,97 ; 226,67 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC amarelo;01120102406OBR;4836;Cabo flexivel PVC 750V amarelo 1,5 mm²;M;Elétrica - Fios e Cabos; 665,10 ; 1,07 ; 708,80 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC azul;01120102407OBR;4848;Cabo flexivel PVC 750V azul 2,5 mm²;M;Elétrica - Fios e Cabos; 206,78 ; 1,60 ; 331,25 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC preto;01120102408OBR;4889;Cabo flexivel PVC 750V preto 4,0 mm²;M;Elétrica - Fios e Cabos; 551,95 ; 2,51 ; 1.384,69 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC azul;01120102409OBR;4851;Cabo flexivel PVC 750V azul 4,0 mm²;M;Elétrica - Fios e Cabos; 436,19 ; 2,53 ; 1.102,46 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC verde;01120102410OBR;4904;Cabo flexivel PVC 750V verde 4,0 mm²;M;Elétrica - Fios e Cabos; 453,63 ; 2,53 ; 1.146,54 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC preto;01120102411OBR;4892;Cabo flexivel PVC 750V preto 6,0 mm²;M;Elétrica - Fios e Cabos; 132,59 ; 3,86 ; 511,49 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC verde;01120102412OBR;4906;Cabo flexivel PVC 750V verde 6,0 mm²;M;Elétrica - Fios e Cabos; 120,75 ; 3,95 ; 477,56 ;Geral
OBR;Cabo flexivel 4.0 mm² 750V PVC vermelho;01120102413OBR;4924;Cabo flexivel PVC 750V vermelho 4,0 mm²;M;Elétrica - Fios e Cabos; 115,76 ; 3,11 ; 360,38 ;Geral
OBR;Cabo flexivel 6.0 mm² 750V PVC vermelho;01120102414OBR;4926;Cabo flexivel PVC 750V vermelho 6,0 mm²;M;Elétrica - Fios e Cabos; 132,59 ; 3,52 ; 466,19 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC verde;01120102415OBR;4895;Cabo flexivel PVC 750V verde 1,5 mm²;M;Elétrica - Fios e Cabos; 46,34 ; 0,98 ; 45,20 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC preto;01120102501OBR;4886;Cabo flexivel PVC 750V preto 2,5 mm²;M;Elétrica - Fios e Cabos; 226,61 ; 1,65 ; 373,45 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC vermelho;01120102502OBR;4921;Cabo flexivel PVC 750V vermelho 2,5 mm²;M;Elétrica - Fios e Cabos; 19,84 ; 1,60 ; 31,78 ;Geral
OBR;Cabo flexivel 2.5 mm² 750V PVC verde;01120102503OBR;4901;Cabo flexivel PVC 750V verde 2,5 mm²;M;Elétrica - Fios e Cabos; 193,86 ; 1,60 ; 310,55 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC preto;01120102504OBR;4878;Cabo flexivel PVC 750V preto 1,5 mm²;M;Elétrica - Fios e Cabos; 357,35 ; 0,97 ; 345,98 ;Geral
OBR;Cabo flexivel 1.5 mm² 750V PVC azul;01120102505OBR;4842;Cabo flexivel PVC 750V azul 1,5 mm²;M;Elétrica - Fios e Cabos; 234,70 ; 0,97 ; 226,67 ;Geral
